"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2846-P",29,269.83724610135,"CSUFH","Nottingham","Texas","USA","National Pumpkin Festival","1552 R","1464 T",234,290,-6,"Peanut Pumpkin",122.396115973384,"Light"
"2935-P",78,282.765487153083,"UTQDE","Nottingham","Texas","USA","Local Pumpkin Festival","1982 R","1485 O",233,292,-5,"Red Warty Thing",128.260267471972,"Light"
"2311-P",68,278.968516056426,"ENMOK","Nottingham","Texas","USA","Local Pumpkin Festival","1503 Q","1925 B",235,307,-13,"Peanut Pumpkin",126.537990353417,"Light"
"2790-P",77,279.155825426802,"CDDOH","New York","New York","Canada","Regional Pumpkin Festival","1316 M","1694 Q",219,244,10,"Red Warty Thing",126.622952454649,"Light"
"2991-P",90,265.690323100612,"CLMHT","Nottingham","California","USA","Local Pumpkin Festival","1196 I","1498 B",222,247,4,"Tiger Stripe",120.515103341272,"Light"
"2730-P",38,279.881790242158,"AAEQO","New York","New York","Canada","Regional Pumpkin Festival","1759 E","1911 X",224,250,13,"Tiger Stripe",126.952244555783,"Light"
"2113-P",100,262.47264265772,"JYEPK","Houston","New York","Canada","Regional Pumpkin Festival","1008 S","1449 S",234,281,-6,"One Too Many",119.055588043278,"Light"
"2499-P",91,276.732464077882,"ETLWO","Paris","California","USA","Local Pumpkin Festival","1408 H","1163 H",217,251,8,"Red Warty Thing",125.523734237027,"Light"
"2307-P",1,261.265150797181,"CHJUE","Chicago","New York","Canada","Local Pumpkin Festival","1404 B","1379 A",219,261,7,"Peanut Pumpkin",118.507878948501,"Light"
"2942-P",8,275.471323541366,"OGBZH","Los Angeles","California","UK","National Pumpkin Festival","1623 N","1981 B",-3,2,-1,"Peanut Pumpkin",124.951690512165,"Light"
"2094-P",83,258.684172357991,"ZGBQO","Los Angeles","California","UK","Local Pumpkin Festival","1065 Q","1303 Y",229,273,2,"Peanut Pumpkin",117.33716682135,"Light"
"2569-P",26,256.706991398707,"HOGEN","Paris","Texas","UK","Regional Pumpkin Festival","1903 L","1403 U",-1,-3,-3,"One Too Many",116.440332624109,"Light"
"2092-P",2,255.236875617877,"QSYQS","Los Angeles","California","Canada","Regional Pumpkin Festival","1000 A","1132 M",236,287,-10,"Tiger Stripe",115.773499322908,"Light"
"2393-P",12,254.842814939655,"CSYWM","Chicago","Florida","UK","National Pumpkin Festival","1278 U","1517 J",4,-2,4,"Red Warty Thing",115.59475640595,"Light"
"2566-P",90,250.597631354816,"GVRFQ","New York","Florida","Canada","Local Pumpkin Festival","1222 B","1014 A",221,251,-4,"Tiger Stripe",113.669173522617,"Light"
"2580-P",55,254.369870341383,"EUDZR","Nottingham","Texas","Canada","National Pumpkin Festival","1276 V","1935 X",206,217,23,"Peanut Pumpkin",115.380232344741,"Light"
"2603-P",74,259.975140036084,"TXHTB","Paris","Texas","UK","National Pumpkin Festival","1501 T","1386 I",222,254,4,"Tiger Stripe",117.922739910049,"Light"
"2249-P",1,258.99575553555,"NEAFW","New York","California","Canada","Local Pumpkin Festival","1337 H","1583 J",5,-2,5,"One Too Many",117.478498573311,"Light"
"2609-P",89,259.511887989007,"DUBGS","Chicago","Texas","UK","National Pumpkin Festival","1702 J","1314 B",215,223,11,"Peanut Pumpkin",117.712612316108,"Light"
"2268-P",1,260.408998340368,"IZFYN","New York","California","USA","National Pumpkin Festival","1533 U","1313 Y",224,259,-5,"Peanut Pumpkin",118.119534726534,"Light"
"2592-P",42,246.326120942831,"FHFDL","New York","New York","Canada","National Pumpkin Festival","1336 T","1945 I",214,228,11,"One Too Many",111.731648991365,"Light"
"2349-P",19,246.567390522361,"BAFHE","Los Angeles","California","USA","Regional Pumpkin Festival","1619 R","1813 H",224,256,2,"Peanut Pumpkin",111.841087031753,"Light"
"2055-P",66,239.175393458828,"XJHMK","Houston","Florida","UK","Local Pumpkin Festival","1683 H","1466 J",218,230,10,"Tiger Stripe",108.488133564672,"Light"
"2783-P",93,240.516229673289,"XUUFK","Chicago","Texas","Canada","National Pumpkin Festival","1036 P","1597 L",231,274,-5,"Tiger Stripe",109.096326640971,"Light"
"2356-P",18,236.121499942802,"ILCHZ","Los Angeles","California","USA","Local Pumpkin Festival","1188 G","1704 I",219,256,-1,"Peanut Pumpkin",107.10291076701,"Light"
"2235-P",74,235.17258573696,"SEIWR","Paris","Florida","USA","National Pumpkin Festival","1457 M","1801 O",215,224,10,"Tiger Stripe",106.672490523456,"Light"
"2956-P",41,240.680148933083,"WEIGR","Paris","New York","USA","National Pumpkin Festival","1747 R","1302 N",225,252,-8,"Peanut Pumpkin",109.17067916651,"Light"
"2087-P",50,240.154907513596,"SWJDO","Nottingham","Florida","UK","Local Pumpkin Festival","1196 S","1016 N",0,-3,-5,"Tiger Stripe",108.932433666223,"Light"
"2265-P",74,236.798395087942,"SQUJX","Los Angeles","Florida","USA","Regional Pumpkin Festival","1251 S","1640 V",211,223,3,"One Too Many",107.409945240136,"Light"
"2904-P",42,225.376661864109,"YVKZI","Nottingham","New York","Canada","National Pumpkin Festival","1364 V","1447 K",202,187,21,"Red Warty Thing",102.22913419763,"Light"
"2305-P",54,234.64189445693,"ILEDB","Paris","California","USA","National Pumpkin Festival","1766 Y","1150 K",212,226,-1,"Red Warty Thing",106.431773008009,"Light"
"2140-P",1,218.71439437028,"VHGVP","Houston","Texas","UK","National Pumpkin Festival","1333 L","1662 N",209,216,8,"One Too Many",99.2071804955301,"Light"
"2548-P",99,218.785856524482,"REBFC","Paris","Texas","Canada","Regional Pumpkin Festival","1443 W","1482 J",205,208,5,"Red Warty Thing",99.2395951834199,"Light"
"2142-P",21,227.525283608586,"DCZUE","Nottingham","California","UK","Regional Pumpkin Festival","1996 T","1482 R",4,2,-3,"One Too Many",103.20373262694,"Light"
"2579-P",18,219.231258327141,"IUWAT","New York","California","UK","Regional Pumpkin Festival","1068 T","1005 K",197,181,17,"Tiger Stripe",99.4416260426903,"Light"
"2027-P",41,225.076964552514,"NPGZA","Paris","Florida","USA","Local Pumpkin Festival","1649 B","1033 L",217,239,-12,"Peanut Pumpkin",102.093193783781,"Light"
"2378-P",96,227.848286251538,"MVJUI","Los Angeles","Texas","Canada","Regional Pumpkin Festival","1713 O","1095 X",214,212,8,"Peanut Pumpkin",103.350244161273,"Light"
"2162-P",13,223.006462458707,"ANRWY","Chicago","Texas","UK","Local Pumpkin Festival","1458 S","1636 P",220,256,-12,"Red Warty Thing",101.154029831961,"Light"
"2412-P",75,215.131890444085,"DBPQL","Nottingham","California","USA","Regional Pumpkin Festival","1224 C","1602 X",226,246,-11,"One Too Many",97.5821840491129,"Light"
"2634-P",77,206.562843448296,"YATFV","Chicago","California","Canada","National Pumpkin Festival","1766 F","1611 G",199,193,15,"Peanut Pumpkin",93.6953297136516,"Light"
"2592-P",27,214.007262378,"RAENQ","Los Angeles","California","USA","Regional Pumpkin Festival","1238 R","1903 C",202,197,6,"Tiger Stripe",97.0720613392487,"Light"
"2128-P",24,196.958652141504,"IHUEM","Los Angeles","Texas","UK","Regional Pumpkin Festival","1162 M","1252 O",205,219,-3,"Peanut Pumpkin",89.3389418168704,"Light"
"2657-P",34,211.942247917317,"CAEIT","Paris","Florida","Canada","National Pumpkin Festival","1978 D","1667 Z",201,187,10,"One Too Many",96.1353865359433,"Light"
"2819-P",59,199.345535248518,"AMHDR","Houston","New York","UK","National Pumpkin Festival","1400 A","1319 B",200,191,5,"Tiger Stripe",90.4216137822938,"Light"
"2756-P",48,209.643049461022,"CJMEW","New York","California","UK","National Pumpkin Festival","1707 J","1530 A",218,224,-9,"Tiger Stripe",95.0924876590522,"Light"
"2227-P",24,200.806287673488,"IMTKJ","Los Angeles","Florida","UK","National Pumpkin Festival","1320 T","1764 N",-5,-3,-3,"Tiger Stripe",91.0841999367193,"Light"
"2492-P",4,210.05791612342,"QOXWO","Los Angeles","Texas","UK","National Pumpkin Festival","1476 D","1611 E",194,158,25,"Tiger Stripe",95.2806680116833,"Light"
"2805-P",96,195.478322668374,"QWMSY","Paris","New York","Canada","Regional Pumpkin Festival","1302 X","1193 F",209,195,6,"Peanut Pumpkin",88.6674756627723,"Light"
"2929-P",65,203.010942264833,"QCLKA","Paris","New York","Canada","National Pumpkin Festival","1342 K","1103 Z",208,208,-7,"Peanut Pumpkin",92.0842144378386,"Light"
"2474-P",85,201.921298187226,"RUHCX","Paris","Texas","Canada","Local Pumpkin Festival","1317 A","1932 X",205,204,0,"Tiger Stripe",91.5899601982206,"Light"
"2721-P",77,206.629793300293,"ASNXH","New York","New York","UK","National Pumpkin Festival","1901 S","1324 K",211,204,-2,"Peanut Pumpkin",93.7256976556902,"Light"
"2584-P",22,195.434534628876,"DXQFC","Chicago","California","UK","Local Pumpkin Festival","1925 T","1856 O",1,-3,3,"One Too Many",88.6476137421587,"Light"
"2879-P",12,204.364169904962,"LPDUF","New York","California","USA","Regional Pumpkin Festival","1004 Y","1880 Z",199,200,1,"One Too Many",92.6980281702745,"Light"
"2135-P",50,190.30541143287,"QDRUJ","Paris","New York","USA","Local Pumpkin Festival","1097 C","1682 R",205,200,-6,"Red Warty Thing",86.3210825956605,"Light"
"2551-P",10,201.787268913537,"SFUSY","Paris","New York","UK","Regional Pumpkin Festival","1377 E","1338 V",-4,3,3,"Red Warty Thing",91.5291655423187,"Light"
"2742-P",37,190.073070739396,"FLKWJ","Chicago","Florida","Canada","Regional Pumpkin Festival","1843 F","1676 Q",199,193,-3,"Tiger Stripe",86.2156946298603,"Light"
"2975-P",54,200.341413797066,"TZBJW","Paris","Florida","Canada","Regional Pumpkin Festival","1422 J","1124 P",-2,3,-3,"One Too Many",90.8733366933617,"Light"
"2697-P",39,193.725221963599,"KYYOP","New York","California","USA","Regional Pumpkin Festival","1033 E","1255 V",210,202,-7,"Tiger Stripe",87.8722825592451,"Light"
"2841-P",41,197.418731358275,"ZCJIQ","Paris","New York","Canada","Regional Pumpkin Festival","1099 R","1892 M",0,1,4,"Tiger Stripe",89.5476302391932,"Light"
"2210-P",36,186.251015765965,"NHXZC","Houston","Texas","Canada","Local Pumpkin Festival","1847 T","1490 L",205,189,5,"One Too Many",84.4820396561914,"Light"
"2473-P",57,193.84718236886,"UCMWA","Los Angeles","California","UK","National Pumpkin Festival","1247 C","1206 C",204,206,-7,"One Too Many",87.9276028685133,"Light"
"2659-P",41,179.386791472323,"AMEUW","Chicago","Texas","Canada","Regional Pumpkin Festival","1504 L","1724 E",198,187,-5,"Tiger Stripe",81.3684798906269,"Light"
"2451-P",60,180.837877236307,"RLQQF","New York","Texas","UK","National Pumpkin Festival","1027 A","1207 Z",196,176,6,"One Too Many",82.0266813213854,"Light"
"2095-P",40,184.032361455262,"MJKOH","Chicago","New York","UK","Local Pumpkin Festival","1811 Z","1210 X",192,183,1,"Tiger Stripe",83.4756749891888,"Light"
"2759-P",59,194.409180696122,"FFTPS","Houston","Florida","Canada","Local Pumpkin Festival","1130 C","1982 M",197,165,13,"Red Warty Thing",88.1825210217124,"Light"
"2383-P",28,188.743792815134,"LIUUQ","Paris","California","Canada","National Pumpkin Festival","1486 V","1481 T",198,167,12,"Peanut Pumpkin",85.6127443058056,"Light"
"2228-P",44,179.601229147054,"EEGIZ","Nottingham","California","UK","National Pumpkin Festival","1856 U","1102 A",2,-4,-3,"Peanut Pumpkin",81.4657471837254,"Light"
"2588-P",41,182.446666953154,"RHWWP","Los Angeles","Texas","Canada","National Pumpkin Festival","1842 M","1666 A",199,182,-1,"Tiger Stripe",82.7564160618818,"Light"
"2415-P",28,174.585959941894,"DLAHA","New York","California","Canada","Regional Pumpkin Festival","1327 H","1354 P",191,171,7,"Peanut Pumpkin",79.1908593387687,"Light"
"2262-P",47,176.091458640061,"VIVIX","New York","Texas","USA","Regional Pumpkin Festival","1175 F","1806 B",291,561,-66,"Tiger Stripe",79.8737420613024,"Light"
"2066-P",12,176.347712167725,"PAFCF","Chicago","Texas","UK","Regional Pumpkin Festival","1330 W","1777 N",203,189,-2,"One Too Many",79.9899767062362,"Light"
"2080-P",60,175.987142266706,"JSENG","Paris","California","USA","Local Pumpkin Festival","1706 P","1192 E",199,180,-1,"Red Warty Thing",79.8264249502822,"Light"
"2100-P",13,181.907782387733,"QWFAV","Paris","California","UK","Regional Pumpkin Festival","1033 C","1278 P",196,181,0,"Peanut Pumpkin",82.5119821346963,"Light"
"2967-P",10,169.559036720917,"PSKFL","Los Angeles","California","Canada","National Pumpkin Festival","1408 Y","1745 U",-5,-2,-1,"Peanut Pumpkin",76.9106853211576,"Light"
"2996-P",59,180.009162660688,"AQXZB","Los Angeles","Texas","Canada","Regional Pumpkin Festival","1358 U","1881 M",0,-4,4,"One Too Many",81.650782712977,"Light"
"2073-P",75,174.070590973832,"AKHEO","Chicago","New York","Canada","Local Pumpkin Festival","1349 W","1405 S",-3,4,4,"One Too Many",78.9570919071209,"Light"
"2515-P",57,167.868252472952,"FZWEL","New York","Florida","Canada","Regional Pumpkin Festival","1834 P","1400 R",201,169,-2,"Red Warty Thing",76.1437584869647,"Light"
"2356-P",1,168.960954890959,"ZTORE","Los Angeles","New York","UK","National Pumpkin Festival","1290 E","1667 I",193,166,-3,"Peanut Pumpkin",76.6393999664532,"Light"
"2792-P",55,166.802565641887,"RWEIM","Los Angeles","New York","UK","National Pumpkin Festival","1868 F","1110 W",199,169,-1,"Tiger Stripe",75.6603710715843,"Light"
"2408-P",50,169.304220069945,"GVNIU","Houston","Texas","Canada","National Pumpkin Festival","1845 K","1887 M",201,178,-6,"Tiger Stripe",76.7951024325279,"Light"
"2732-P",72,163.464488969184,"KOLVG","Houston","California","UK","Regional Pumpkin Festival","1270 B","1021 B",196,175,-7,"Tiger Stripe",74.1462449623712,"Light"
"2216-P",81,164.941589587368,"UCQNM","Chicago","Texas","UK","Regional Pumpkin Festival","1041 Q","1410 C",-5,3,-1,"One Too Many",74.8162465325016,"Light"
"2593-P",33,163.558920091204,"FJGKT","Los Angeles","Texas","Canada","National Pumpkin Festival","1516 Z","1152 O",193,182,-5,"Red Warty Thing",74.18907819881,"Light"
"2082-P",34,160.1559057042,"OCOVC","Chicago","Florida","Canada","Regional Pumpkin Festival","1687 Z","1708 A",199,170,0,"Red Warty Thing",72.6454968378647,"Light"
"2157-P",61,165.437686519325,"HYIVE","Paris","Texas","UK","Regional Pumpkin Festival","1173 O","1214 X",190,154,0,"Red Warty Thing",75.0412723156176,"Light"
"2614-P",44,160.402421625331,"TNGLW","Paris","New York","Canada","Local Pumpkin Festival","1568 V","1997 J",190,168,-7,"One Too Many",72.7573145787732,"Light"
"2134-P",86,159.651280049235,"HLYCT","New York","New York","UK","Regional Pumpkin Festival","1361 L","1913 H",194,162,-7,"One Too Many",72.4166024910661,"Light"
"2322-P",82,159.872207554989,"CLAWV","New York","Florida","USA","Local Pumpkin Festival","1361 Z","1088 N",185,147,3,"Peanut Pumpkin",72.5168135219992,"Light"
"2495-P",54,157.999035273306,"FJOQW","Houston","New York","UK","National Pumpkin Festival","1674 Y","1974 T",186,152,2,"One Too Many",71.6671568673325,"Light"
"2680-P",24,157.372297823243,"AFGOB","Paris","Texas","UK","Regional Pumpkin Festival","1809 P","1642 M",190,172,-4,"Peanut Pumpkin",71.3828735419906,"Light"
"2895-P",8,145.856811458245,"QDLYI","Paris","California","USA","Regional Pumpkin Festival","1154 P","1973 X",178,142,10,"Peanut Pumpkin",66.1595367899885,"Light"
"2386-P",100,148.24665644113,"WUTUU","Los Angeles","Texas","Canada","National Pumpkin Festival","1903 G","1528 H",178,138,11,"Red Warty Thing",67.2435522397078,"Light"
"2130-P",43,150.630508018658,"USINS","Los Angeles","California","UK","National Pumpkin Festival","1997 M","1104 B",149,81,83,"Tiger Stripe",68.3248491264869,"Light"
"2681-P",99,153.428339513578,"YVBWM","New York","Texas","USA","National Pumpkin Festival","1000 Z","1471 J",185,153,3,"Red Warty Thing",69.5939241451283,"Light"
"2803-P",89,151.611995015666,"LMGVV","Nottingham","Texas","Canada","Regional Pumpkin Festival","1529 V","1219 W",180,143,4,"One Too Many",68.7700441395841,"Light"
"2143-P",100,154.141281408817,"GPOZL","Paris","Texas","UK","Local Pumpkin Festival","1749 M","1075 T",5,-2,5,"One Too Many",69.917309149062,"Light"
"2222-P",83,147.973626086488,"SOHGK","Houston","California","UK","National Pumpkin Festival","1376 T","1195 D",5,-1,-1,"Tiger Stripe",67.1197077540641,"Light"
"2095-P",13,135.594494882226,"KAZHA","Nottingham","New York","Canada","Regional Pumpkin Festival","1034 O","1295 Z",185,145,-2,"Peanut Pumpkin",61.5046282925818,"Light"
"2594-P",23,136.020985424519,"RUEDA","Houston","Florida","USA","National Pumpkin Festival","1855 I","1692 N",184,148,-11,"Red Warty Thing",61.6980811484428,"Light"
"2905-P",25,141.779508460313,"OUPAA","Houston","New York","USA","National Pumpkin Festival","1459 I","1282 L",183,140,-3,"Red Warty Thing",64.3101032599485,"Light"
"2450-P",19,137.527020879649,"DIMVR","Chicago","Florida","UK","Local Pumpkin Festival","1878 H","1332 B",4,2,-3,"Peanut Pumpkin",62.3812073398393,"Light"
"2615-P",61,130.069569782354,"NMOXV","Paris","California","UK","Local Pumpkin Festival","1973 I","1870 T",176,143,2,"Tiger Stripe",58.9985644224583,"Light"
"2489-P",15,141.293766395189,"UCKWI","Paris","California","Canada","Local Pumpkin Festival","1839 X","1359 T",181,137,5,"Tiger Stripe",64.0897743654201,"Light"
"2638-P",25,140.170212676749,"OZIEV","Paris","New York","USA","Regional Pumpkin Festival","1827 X","1217 V",2,4,5,"Red Warty Thing",63.5801389714505,"Light"
"2624-P",48,128.496705431491,"CIXYM","Los Angeles","New York","UK","National Pumpkin Festival","1109 G","1194 F",174,120,10,"Tiger Stripe",58.2851251538619,"Light"
"2662-P",72,134.760364087485,"PPOMJ","Houston","Texas","USA","Regional Pumpkin Festival","1704 A","1955 W",5,4,4,"Red Warty Thing",61.1262729285051,"Light"
"2979-P",4,127.023210656829,"YVWYF","Houston","California","UK","Regional Pumpkin Festival","1256 P","1816 Q",1,-4,-4,"Red Warty Thing",57.6167591668404,"Light"
"2841-P",68,123.611718731932,"BHATF","Houston","New York","UK","National Pumpkin Festival","1041 S","1200 D",178,131,8,"Red Warty Thing",56.0693324593906,"Light"
"2983-P",23,140.694789211452,"QBGYC","Los Angeles","California","UK","Regional Pumpkin Festival","1552 Y","1125 N",-4,2,4,"One Too Many",63.818082885073,"Light"
"2430-P",69,134.886866827495,"WVQDT","New York","New York","Canada","Regional Pumpkin Festival","1566 C","1740 Y",182,140,-11,"Peanut Pumpkin",61.183653606158,"Light"
"2216-P",23,115.183426965028,"QCSTX","Chicago","Florida","Canada","Regional Pumpkin Festival","1959 Y","1208 Y",168,107,16,"Peanut Pumpkin",52.246323621789,"Light"
"2833-P",43,116.582078834996,"WHLTZ","Paris","California","USA","Regional Pumpkin Festival","1405 Q","1743 C",168,111,2,"Tiger Stripe",52.8807414382925,"Light"
"2002-P",18,119.814411149919,"PYAOB","Nottingham","Texas","UK","National Pumpkin Festival","1592 Z","1596 E",-2,1,-3,"Peanut Pumpkin",54.3469027136462,"Light"
"2472-P",78,111.252026660368,"KSEGR","Los Angeles","Texas","Canada","Regional Pumpkin Festival","1180 Y","1473 F",168,108,16,"Red Warty Thing",50.4630704401794,"Light"
